com,com_label,diocese,diocese_label,nation,nation_label,level,statistic,category,units,count,proportion
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,ethnicity-harmonised,other,persons,15658,0.016345064798818327
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,ethnicity-harmonised,white,persons,907369,0.9471838741498907
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,ethnicity-harmonised,african_caribbean_black,persons,152490,0.015978572010873267
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,ethnicity-harmonised,asian,persons,332412,0.034831589476545376
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,ethnicity-harmonised,other,persons,202332,0.021201235701383762
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,ethnicity-harmonised,white,persons,8856172,0.9279886028111975
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,centre-of-mission,general-health,bad,persons,196.106296,0.02191757382225304
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,centre-of-mission,general-health,fair,persons,1040.8062455,0.11632440255976417
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,centre-of-mission,general-health,good,persons,2955.9854025,0.33037199517957405
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,centre-of-mission,general-health,not_stated,persons,268.29888619999997,0.029986087977087524
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,centre-of-mission,general-health,very_bad,persons,41.0100341,0.00458343494407678
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,centre-of-mission,general-health,very_good,persons,4445.2385779,0.49681650551724443
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,general-health,bad,persons,15163,0.01466882205382857
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,general-health,fair,persons,95399,0.0922898473331921
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,general-health,good,persons,318750,0.3083616058601765
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,general-health,not_stated,persons,68368,0.06613981574728957
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,general-health,very_bad,persons,3424,0.0033124082775380214
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,general-health,very_good,persons,532585,0.5152275007279753
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,general-health,bad,persons,145112,0.014090899468823817
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,general-health,fair,persons,889790,0.08640182368353233
